交易日期,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,隐含波动率(%)
2024/10/18,ni2412,4105,12091,165,661.8424,0,0.28076,28.076
2024/10/18,ni2501,2169,4647,444,489.6242,0,0.254234,25.4234
2024/10/18,小计,6274,16738,609,1151.4666,0,,
2024/10/21,ni2412,5650,12536,445,905.913,0,0.294057,29.4057
2024/10/21,ni2501,1436,4847,200,286.0926,0,0.284839,28.4839
2024/10/21,小计,7086,17383,645,1192.0056,0,,
2024/10/22,ni2412,7813,13138,602,1139.5328,0,0.301625,30.1625
2024/10/22,ni2501,2063,5432,585,491.4308,0,0.281573,28.1573
2024/10/22,小计,9876,18570,1187,1630.9636,0,,
2024/10/23,ni2412,4222,13516,378,545.2918,0,0.300884,30.0884
2024/10/23,ni2501,1295,5657,225,258.8498,0,0.275583,27.5583
2024/10/23,小计,5517,19173,603,804.1416,0,,
2024/10/24,ni2412,3686,13569,53,456.5976,0,0.322879,32.2879
2024/10/24,ni2501,1267,5746,89,265.2134,0,0.269938,26.9938
2024/10/24,小计,4953,19315,142,721.811,0,,
2024/10/25,ni2412,3216,13523,-46,480.1778,0,0.299723,29.9723
2024/10/25,ni2501,1051,5743,-3,229.388,0,0.27615,27.615
2024/10/25,小计,4267,19266,-49,709.5658,0,,
2024/10/28,ni2412,4453,14134,611,571.7882,0,0.308457,30.8457
2024/10/28,ni2501,779,5857,114,144.7344,0,0.284535,28.4535
2024/10/28,小计,5232,19991,725,716.5226,0,,
2024/10/29,ni2412,7614,14569,435,1065.8508,1,0.302376,30.2376
2024/10/29,ni2501,2954,6154,297,621.2344,0,0.273032,27.3032
2024/10/29,小计,10568,20723,732,1687.0852,1,,
2024/10/30,ni2412,4399,14811,242,501.2258,0,0.303764,30.3764
2024/10/30,ni2501,931,6261,107,283.6816,0,0.285217,28.5217
2024/10/30,ni2502,3,3,3,0.4524,0,0.283424,28.3424
2024/10/30,小计,5333,21075,352,785.3598,0,,
2024/10/31,ni2412,5309,15070,259,608.3878,0,0.3034,30.34
2024/10/31,ni2501,665,6464,203,186.7944,0,0.281386,28.1386
2024/10/31,ni2502,9,11,8,2.644,0,0.299878,29.9878
2024/10/31,小计,5983,21545,470,797.8262,0,,
2024/11/1,ni2412,6974,15586,516,770.2062,0,0.2969,29.69
2024/11/1,ni2501,1313,6717,253,374.4264,0,0.284601,28.4601
2024/11/1,ni2502,5,15,4,0.5456,0,0.272469,27.2469
2024/11/1,小计,8292,22318,773,1145.1782,0,,
2024/11/4,ni2412,11451,16580,994,1321.2478,0,0.324389,32.4389
