交易日期,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,隐含波动率(%)
2026-01-19,pb2604,94,116,-3,15.231,0,0.264947,26.4947
2026-01-19,小计,41232,31879,-196,1991.245,10,,
2026-01-20,pb2602,17931,19047,-2164,340.9105,0,0.265642,26.5642
2026-01-20,pb2603,3241,10734,182,193.0215,0,0.287654,28.7654
2026-01-20,pb2604,158,242,126,49.607,0,0.230068,23.0068
2026-01-20,小计,21330,30023,-1856,583.539,0,,
2026-01-21,pb2602,22333,17121,-1926,451.0395,39,0.23598,23.598
2026-01-21,pb2603,5161,11165,431,274.4545,0,0.285354,28.5354
2026-01-21,pb2604,60,277,35,8.196,0,0.219598,21.9598
2026-01-21,小计,27554,28563,-1460,733.69,39,,
2026-01-22,pb2602,15856,16820,-301,257.554,0,0.221216,22.1216
2026-01-22,pb2603,3145,11024,-141,138.0345,0,0.295054,29.5054
2026-01-22,pb2604,33,302,25,2.712,0,0.225905,22.5905
2026-01-22,小计,19034,28146,-417,398.3005,0,,
2026-01-23,pb2602,19912,16420,-400,287.3765,0,0.210116,21.0116
2026-01-23,pb2603,5086,11597,573,252.9265,0,0.29296,29.296
2026-01-23,pb2604,26,318,16,1.923,0,0.242432,24.2432
2026-01-23,小计,25024,28335,189,542.226,0,,
2026-01-26,pb2602,17885,0,-16420,410.36,1570,0.273129,27.3129
2026-01-26,pb2603,9174,12709,1112,585.992,0,0.309545,30.9545
2026-01-26,pb2604,59,365,47,12.8325,0,0.2225,22.25
2026-01-26,小计,27118,13074,-15261,1009.1845,1570,,
2026-01-27,pb2603,15114,15633,2924,753.1665,0,0.319634,31.9634
2026-01-27,pb2604,495,571,206,54.2695,0,0.2387,23.87
2026-01-27,小计,15609,16204,3130,807.436,0,,
2026-01-28,pb2603,23735,17705,2072,1190.754,0,0.284655,28.4655
2026-01-28,pb2604,1101,858,287,120.74,0,0.233515,23.3515
2026-01-28,小计,24836,18563,2359,1311.494,0,,
2026-01-29,pb2603,50191,22532,4827,4594.3895,0,0.34201,34.201
2026-01-29,pb2604,1392,1493,635,245.8295,0,0.271266,27.1266
2026-01-29,小计,51583,24025,5462,4840.219,0,,
2026-01-30,pb2603,59308,23801,1269,5400.5325,0,0.384002,38.4002
2026-01-30,pb2604,1565,1920,427,323.2665,0,0.292615,29.2615
2026-01-30,pb2605,27,12,12,5.889,0,0.267718,26.7718
2026-01-30,小计,60900,25733,1708,5729.688,0,,
2026-02-02,pb2603,30887,23211,-590,1614.1235,0,0.33575,33.575
2026-02-02,pb2604,1368,1972,52,187.8525,0,0.258394,25.8394
2026-02-02,pb2605,3,15,3,0.5205,0,0.314474,31.4474
2026-02-02,小计,32258,25198,-535,1802.4965,0,,
2026-02-03,pb2603,19067,23269,58,781.001,0,0.347317,34.7317
2026-02-03,pb2604,871,2138,166,91.026,0,0.24444,24.444
2026-02-03,pb2605,2,17,2,0.152,0,0.271611,27.1611
2026-02-03,小计,19940,25424,226,872.179,0,,
2026-02-04,pb2603,14657,24692,1423,499.1925,0,0.333672,33.3672
2026-02-04,pb2604,699,2200,62,108.1505,0,0.249662,24.9662
2026-02-04,pb2605,16,33,16,2.758,0,0.270126,27.0126
2026-02-04,小计,15372,26925,1501,610.101,0,,
2026-02-05,pb2603,18328,23429,-1263,321.178,0,0.291389,29.1389
2026-02-05,pb2604,1541,2668,468,140.4455,0,0.242161,24.2161
2026-02-05,pb2605,30,62,29,4.2795,0,0.28093,28.093
2026-02-05,小计,19899,26159,-766,465.903,0,,
2026-02-06,pb2603,14107,23304,-125,356.8755,0,0.227923,22.7923
2026-02-06,pb2604,854,2777,109,75.8365,0,0.215037,21.5037
2026-02-06,pb2605,16,69,7,1.879,0,0.250026,25.0026
2026-02-06,小计,14977,26150,-9,434.591,0,,
2026-02-09,pb2603,14125,22222,-1082,260.8695,0,0.286237,28.6237
2026-02-09,pb2604,1130,3116,339,96.1285,0,0.217938,21.7938
2026-02-09,pb2605,0,69,0,0,0,0.217938,21.7938
2026-02-09,小计,15255,25407,-743,356.998,0,,
2026-02-10,pb2603,18963,21410,-812,441.028,1,0.230306,23.0306
2026-02-10,pb2604,2188,3933,817,221.141,0,0.189885,18.9885
2026-02-10,pb2605,1,70,1,0.1095,0,0.23116,23.116
2026-02-10,小计,21152,25413,6,662.2785,1,,
2026-02-11,pb2603,10741,20740,-670,216.05,0,0.244288,24.4288
2026-02-11,pb2604,729,4075,142,60.015,0,0.211382,21.1382
2026-02-11,pb2605,0,70,0,0,0,0.211382,21.1382
2026-02-11,小计,11470,24885,-528,276.065,0,,
2026-02-12,pb2603,14884,17870,-2870,296.599,344,0.298381,29.8381
2026-02-12,pb2604,1170,4294,219,98.0295,0,0.194031,19.4031
2026-02-12,pb2605,3,71,1,0.4235,0,0.236258,23.6258
2026-02-12,小计,16057,22235,-2650,395.052,344,,
2026-02-13,pb2603,10281,0,-17870,188.0335,1695,0.252369,25.2369
2026-02-13,pb2604,2794,5233,939,158.495,0,0.191835,19.1835
2026-02-13,pb2605,40,105,34,1.741,0,0.232036,23.2036
2026-02-13,小计,13115,5338,-16897,348.2695,1695,,
2026-02-24,pb2604,3566,6148,915,233.2365,0,0.220349,22.0349
2026-02-24,pb2605,1,106,1,0.0375,0,0.315568,31.5568
2026-02-24,小计,3567,6254,916,233.274,0,,
2026-02-25,pb2604,4407,6874,726,267.7985,0,0.215325,21.5325
2026-02-25,pb2605,5,109,3,0.3605,0,0.223996,22.3996
2026-02-25,小计,4412,6983,729,268.159,0,,
2026-02-26,pb2604,4867,8535,1661,224.5315,0,0.219228,21.9228
2026-02-26,pb2605,16,121,12,0.5575,0,0.27264,27.264
2026-02-26,小计,4883,8656,1673,225.089,0,,
2026-02-27,pb2604,5127,9331,796,223.919,0,0.197768,19.7768
2026-02-27,pb2605,116,182,61,6.8655,0,0.209386,20.9386
2026-02-27,小计,5243,9513,857,230.7845,0,,
2026-03-02,pb2604,6800,9371,40,349.574,0,0.203368,20.3368
2026-03-02,pb2605,99,241,59,4.494,0,0.21179,21.179
2026-03-02,小计,6899,9612,99,354.068,0,,
2026-03-03,pb2604,5953,10015,644,282.2045,0,0.21096,21.096
2026-03-03,pb2605,119,310,69,5.064,0,0.212334,21.2334
2026-03-03,小计,6072,10325,713,287.2685,0,,
2026-03-04,pb2604,4457,10098,83,234.175,0,0.199527,19.9527
2026-03-04,pb2605,293,387,77,4.696,0,0.19766,19.766
2026-03-04,小计,4750,10485,160,238.871,0,,
2026-03-05,pb2604,4497,10449,351,174.135,0,0.206606,20.6606
2026-03-05,pb2605,110,432,45,4.898,0,0.213091,21.3091
2026-03-05,小计,4607,10881,396,179.033,0,,
2026-03-06,pb2604,3259,10631,182,142.2185,0,0.203748,20.3748
2026-03-06,pb2605,258,608,176,6.008,0,0.241421,24.1421
2026-03-06,小计,3517,11239,358,148.2265,0,,
2026-03-09,pb2604,13416,11431,800,615.755,0,0.267873,26.7873
2026-03-09,pb2605,1256,1059,451,29.9135,0,0.234477,23.4477
2026-03-09,pb2606,0,0,0,0,0,0.234477,23.4477
2026-03-09,小计,14672,12490,1251,645.6685,0,,
2026-03-10,pb2604,8491,11788,357,428.815,0,0.250987,25.0987
2026-03-10,pb2605,412,1187,128,15.857,0,0.242506,24.2506
2026-03-10,pb2606,0,0,0,0,0,0.242506,24.2506
2026-03-10,小计,8903,12975,485,444.672,0,,
2026-03-11,pb2604,6382,12608,820,288.49,0,0.23123,23.123
2026-03-11,pb2605,491,1223,36,14.496,0,0.226756,22.6756
2026-03-11,pb2606,0,0,0,0,0,0.226756,22.6756
2026-03-11,小计,6873,13831,856,302.986,0,,
2026-03-12,pb2604,5351,13287,679,203.41,0,0.238398,23.8398
2026-03-12,pb2605,663,1550,327,30.792,0,0.238134,23.8134
2026-03-12,pb2606,1,1,1,0.112,0,0.144737,14.4737
2026-03-12,小计,6015,14838,1007,234.314,0,,
2026-03-13,pb2604,10091,14791,1504,395.5905,0,0.2202,22.02
2026-03-13,pb2605,368,1661,111,13.2835,0,0.217667,21.7667
2026-03-13,pb2606,6,4,3,1.1725,0,0.317903,31.7903
2026-03-13,小计,10465,16456,1618,410.0465,0,,
2026-03-16,pb2604,22493,16422,1631,907.647,0,0.251607,25.1607
2026-03-16,pb2605,1352,2143,482,90.323,0,0.215733,21.5733
2026-03-16,pb2606,121,43,39,28.992,0,0.193838,19.3838
2026-03-16,小计,23966,18608,2152,1026.962,0,,
2026-03-17,pb2604,23934,17065,643,780.827,0,0.242454,24.2454
2026-03-17,pb2605,1754,2637,494,109.577,0,0.202462,20.2462
2026-03-17,pb2606,347,120,77,189.7955,9,0.141082,14.1082
2026-03-17,小计,26035,19822,1214,1080.1995,9,,
2026-03-18,pb2604,35364,20033,2968,1180.402,0,0.260924,26.0924
2026-03-18,pb2605,1456,2924,287,86.757,0,0.194765,19.4765
2026-03-18,pb2606,10,122,2,3.507,0,0.140387,14.0387
2026-03-18,小计,36830,23079,3257,1270.666,0,,
2026-03-19,pb2604,26942,19025,-1008,1013.8675,0,0.247776,24.7776
2026-03-19,pb2605,1834,3187,263,129.261,0,0.194852,19.4852
2026-03-19,pb2606,14,127,5,1.2865,0,0.227424,22.7424
2026-03-19,小计,28790,22339,-740,1144.415,0,,
2026-03-20,pb2604,21685,18968,-57,817.3445,1,0.235914,23.5914
2026-03-20,pb2605,2466,3490,303,171.9125,0,0.205017,20.5017
2026-03-20,pb2606,45,151,24,2.241,0,0.194793,19.4793
2026-03-20,小计,24196,22609,270,991.498,1,,
2026-03-23,pb2604,22012,16911,-2057,488.7045,0,0.301418,30.1418
2026-03-23,pb2605,4109,4900,1410,408.3925,0,0.216133,21.6133
2026-03-23,pb2606,181,301,150,7.661,0,0.195799,19.5799
2026-03-23,小计,26302,22112,-497,904.758,0,,
2026-03-24,pb2604,13983,15000,-1911,233.3615,0,0.262526,26.2526
2026-03-24,pb2605,2483,5660,760,253.4715,0,0.212562,21.2562
2026-03-24,pb2606,252,430,129,6.484,0,0.222004,22.2004
2026-03-24,小计,16718,21090,-1022,493.317,0,,
2026-03-25,pb2604,9006,0,-15000,167.112,1476,0.200033,20.0033
2026-03-25,pb2605,2985,6541,881,254.9815,0,0.193702,19.3702
2026-03-25,pb2606,19,429,-1,0.5955,0,0.225643,22.5643
2026-03-25,小计,12010,6970,-14120,422.689,1476,,
2026-03-26,pb2605,4338,7760,1219,296.8605,0,0.202188,20.2188
2026-03-26,pb2606,196,562,133,29.373,0,0.171702,17.1702
2026-03-26,小计,4534,8322,1352,326.2335,0,,
2026-03-27,pb2605,3096,7825,65,212.104,0,0.180127,18.0127
2026-03-27,pb2606,261,583,21,16.342,0,0.190947,19.0947
2026-03-27,小计,3357,8408,86,228.446,0,,
2026-03-30,pb2605,4225,8322,497,218.726,0,0.195501,19.5501
2026-03-30,pb2606,537,781,198,29.3405,0,0.20288,20.288
2026-03-30,小计,4762,9103,695,248.0665,0,,
2026-03-31,pb2605,3665,8494,172,214.09,0,0.165443,16.5443
2026-03-31,pb2606,115,819,38,3.4555,0,0.198212,19.8212
2026-03-31,小计,3780,9313,210,217.5455,0,,
2026-04-01,pb2605,9394,8541,47,652.9465,0,0.161827,16.1827
2026-04-01,pb2606,243,925,106,4.6505,0,0.217167,21.7167
2026-04-01,小计,9637,9466,153,657.597,0,,
2026-04-02,pb2605,7124,8757,216,452.8225,0,0.161426,16.1426
2026-04-02,pb2606,467,1130,205,13.593,0,0.198177,19.8177
2026-04-02,小计,7591,9887,421,466.4155,0,,
2026-04-03,pb2605,5383,9435,678,299.9355,0,0.173287,17.3287
2026-04-03,pb2606,1194,1340,210,13.6275,0,0.21536,21.536
2026-04-03,小计,6577,10775,888,313.563,0,,
2026-04-07,pb2605,4674,9938,503,247.229,0,0.173799,17.3799
2026-04-07,pb2606,493,1488,148,46.171,0,0.185604,18.5604
2026-04-07,小计,5167,11426,651,293.4,0,,
2026-04-08,pb2605,7223,10204,266,423.394,0,0.171719,17.1719
2026-04-08,pb2606,303,1692,204,7.3195,0,0.177901,17.7901
2026-04-08,小计,7526,11896,470,430.7135,0,,
2026-04-09,pb2605,4639,10163,-41,204.212,0,0.15962,15.962
2026-04-09,pb2606,351,1748,56,14.783,0,0.1867,18.67
2026-04-09,小计,4990,11911,15,218.995,0,,
2026-04-10,pb2605,6240,10322,159,223.2665,0,0.157318,15.7318
2026-04-10,pb2606,524,1839,91,32.916,0,0.16695,16.695
2026-04-10,小计,6764,12161,250,256.1825,0,,
2026-04-13,pb2605,5913,10187,-135,211.3865,0,0.163274,16.3274
2026-04-13,pb2606,519,1857,18,16.0315,0,0.197792,19.7792
2026-04-13,小计,6432,12044,-117,227.418,0,,
2026-04-14,pb2605,6609,10157,-30,182.176,0,0.167215,16.7215
2026-04-14,pb2606,680,2037,180,47.6505,0,0.139442,13.9442
2026-04-14,pb2607,0,0,0,0,0,0.139442,13.9442
2026-04-14,小计,7289,12194,150,229.8265,0,,
2026-04-15,pb2605,8359,9961,-196,230.2525,0,0.166456,16.6456
2026-04-15,pb2606,583,2296,259,22.452,0,0.196624,19.6624
2026-04-15,pb2607,4,2,2,0.935,0,0.12396,12.396
2026-04-15,小计,8946,12259,65,253.6395,0,,
2026-04-16,pb2605,19576,10527,566,840.533,0,0.166012,16.6012
2026-04-16,pb2606,1373,2814,518,90.801,0,0.177175,17.7175
2026-04-16,pb2607,1,3,1,0.1615,0,0.123843,12.3843
2026-04-16,小计,20950,13344,1085,931.4955,0,,
2026-04-17,pb2605,13024,11274,747,402.8405,,,
2026-04-17,pb2606,2074,3198,384,64.858,,,
2026-04-17,pb2607,160,89,86,20.481,,,
2026-04-17,小计,15258,14561,1217,488.1795,,,
