交易日期,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,隐含波动率(%)
2025-10-22,fu2605,27,75,26,3.0565,0,0.279106,27.9106
2025-10-22,fu2603,51,386,33,3.4595,0,0.288578,28.8578
2025-10-22,fu2602,7964,8834,706,640.9095,0,0.288687,28.8687
2025-10-22,fu2601,17333,34812,1080,1081.324,0,0.313711,31.3711
2025-10-22,小计,25375,44107,1845,1728.7495,0,,
2025-10-23,fu2605,107,153,78,14.3,0,0.287849,28.7849
2025-10-23,小计,25683,43896,-211,1797.954,0,,
2025-10-23,fu2603,21,400,14,1.498,0,0.294003,29.4003
2025-10-23,fu2601,21412,34197,-615,1390.0255,0,0.307389,30.7389
2025-10-23,fu2602,4143,9146,312,392.1305,0,0.302318,30.2318
2025-10-24,小计,46796,43036,-860,3507.632,0,,
2025-10-24,fu2605,403,375,222,69.0345,0,0.289986,28.9986
2025-10-24,fu2603,46,399,-1,5.0645,0,0.301723,30.1723
2025-10-24,fu2602,7664,9301,155,729.8915,0,0.300904,30.0904
2025-10-24,fu2601,38683,32961,-1236,2703.6415,0,0.309078,30.9078
2025-10-27,fu2602,2674,8857,-444,279.027,0,0.304422,30.4422
2025-10-27,fu2601,26313,33234,273,1634.111,0,0.309882,30.9882
2025-10-27,fu2605,90,408,33,10.4355,0,0.294525,29.4525
2025-10-27,fu2603,26,416,17,2.909,0,0.295344,29.5344
2025-10-27,小计,29103,42915,-121,1926.4825,0,,
2025-10-28,小计,25001,45023,2108,1544.486,0,,
2025-10-28,fu2601,21741,34457,1223,1301.3725,0,0.28452,28.452
2025-10-28,fu2605,23,428,20,2.276,0,0.273323,27.3323
2025-10-28,fu2602,3190,9690,833,237.4895,0,0.288786,28.8786
2025-10-28,fu2603,47,448,32,3.348,0,0.296429,29.6429
2025-10-29,fu2605,239,481,53,28.722,0,0.27874,27.874
2025-10-29,fu2601,17766,35036,579,1004.947,1,0.280066,28.0066
2025-10-29,fu2602,6276,9936,246,408.659,0,0.281715,28.1715
2025-10-29,fu2603,140,544,96,10.376,0,0.289789,28.9789
2025-10-29,小计,24421,45997,974,1452.704,1,,
2025-10-30,小计,19710,46624,627,1131.504,0,,
2025-10-30,fu2601,15100,35619,583,774.136,0,0.282898,28.2898
2025-10-30,fu2602,4583,9964,28,354.2775,0,0.275945,27.5945
2025-10-30,fu2605,14,487,6,1.859,0,0.273193,27.3193
2025-10-30,fu2603,13,554,10,1.2315,0,0.279841,27.9841
2025-10-31,fu2603,0,554,0,0.0,0,0.280021,28.0021
2025-10-31,fu2601,7539,35408,-211,323.027,0,0.278877,27.8877
2025-10-31,小计,8789,46423,-201,412.5775,0,,
2025-10-31,fu2602,1246,9971,7,88.9335,0,0.280021,28.0021
2025-10-31,fu2605,4,490,3,0.617,0,0.273297,27.3297
2025-11-03,fu2601,28053,37043,1635,1499.8105,0,0.283279,28.3279
2025-11-03,小计,34332,48181,1758,1953.165,0,,
2025-11-03,fu2603,15,558,4,1.111,0,0.278691,27.8691
2025-11-03,fu2605,25,481,-9,2.766,0,0.272647,27.2647
2025-11-03,fu2602,6239,10099,128,449.4775,0,0.279621,27.9621
2025-11-04,fu2604,4,4,4,0.717,0,0.256019,25.6019
2025-11-04,fu2602,8510,10439,340,559.8765,0,0.269127,26.9127
2025-11-04,fu2605,131,423,-58,17.896,0,0.260278,26.0278
2025-11-04,小计,19748,47666,-515,1068.073,0,,
2025-11-04,fu2601,11096,36243,-800,489.23,0,0.291427,29.1427
2025-11-04,fu2603,7,557,-1,0.3535,0,0.287319,28.7319
2025-11-05,小计,20169,47479,-187,916.33,0,,
