交易日期,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,隐含波动率(%)
2021-09-27,zn2111                        ,19752,13978,1636,3085.942,0.0,0.224232,22.4232
2021-09-27,zn2112                        ,3421,3141,751,710.081,0.0,0.218367,21.8367
2021-09-28,zn2112                        ,651,3208,67,90.4985,0.0,0.235327,23.5327
2021-09-28,小计,10099,16620,-499,1278.2945,0.0,,
2021-09-28,zn2111                        ,9448,13412,-566,1187.796,0.0,0.227211,22.7211
2021-09-29,zn2112                        ,1717,3298,90,278.5145,0.0,0.228309,22.8309
2021-09-29,小计,13866,16640,20,1633.2575,0.0,,
2021-09-29,zn2111                        ,12149,13342,-70,1354.743,0.0,0.23005,23.005
2021-09-30,小计,12501,18058,1418,1179.1825,0.0,,
2021-09-30,zn2201                        ,4,4,4,0.7125,0.0,0.261652,26.1652
2021-09-30,zn2112                        ,1109,3330,32,132.5235,0.0,0.228898,22.8898
2021-09-30,zn2111                        ,11388,14724,1382,1045.9465,0.0,0.221399,22.1399
2021-10-08,小计,8146,18892,834,716.7005,0.0,,
2021-10-08,zn2201                        ,0,4,0,0.0,0.0,0.235645,23.5645
2021-10-08,zn2112                        ,1654,3976,646,221.86,0.0,0.235645,23.5645
2021-10-08,zn2111                        ,6492,14912,188,494.8405,0.0,0.226017,22.6017
2021-10-11,小计,26241,21974,3082,3808.788,2.0,,
2021-10-11,zn2201                        ,76,64,60,16.3945,0.0,0.234468,23.4468
2021-10-11,zn2112                        ,4879,4984,1008,1116.536,0.0,0.248753,24.8753
2021-10-11,zn2111                        ,21286,16926,2014,2675.8575,2.0,0.280426,28.0426
2021-10-12,小计,33079,26258,4284,6344.4025,0.0,,
2021-10-12,zn2201                        ,178,184,120,42.544,0.0,0.255017,25.5017
2021-10-12,zn2112                        ,6869,6367,1383,1874.7145,0.0,0.275013,27.5013
2021-10-12,zn2111                        ,26032,19707,2781,4427.144,0.0,0.331098,33.1098
2021-10-13,小计,27794,27392,1134,4662.4205,0.0,,
2021-10-13,zn2201                        ,43,209,25,5.818,0.0,0.249616,24.9616
2021-10-13,zn2112                        ,5755,7297,930,1385.812,0.0,0.278139,27.8139
2021-10-13,zn2111                        ,21996,19886,179,3270.7905,0.0,0.30334,30.334
2021-10-14,小计,44511,27609,217,11377.8155,473.0,,
2021-10-14,zn2111                        ,36886,19540,-346,8594.9665,458.0,0.363672,36.3672
2021-10-14,zn2112                        ,7238,7651,354,2677.3205,15.0,0.316203,31.6203
2021-10-14,zn2201                        ,387,418,209,105.5285,0.0,0.289512,28.9512
2021-10-15,zn2112                        ,5880,8099,448,2507.2825,0.0,0.34222,34.222
2021-10-15,zn2111                        ,28752,20517,977,7367.644,232.0,0.426219,42.6219
2021-10-15,小计,35037,29192,1583,10023.028,232.0,,
2021-10-15,zn2201                        ,405,576,158,148.1015,0.0,0.321481,32.1481
2021-10-18,小计,41708,31738,2546,17866.389,226.0,,
2021-10-18,zn2201                        ,368,760,184,196.7165,0.0,0.364839,36.4839
2021-10-18,zn2112                        ,7060,8712,613,5072.8425,0.0,0.436566,43.6566
2021-10-18,zn2111                        ,34280,22266,1749,12596.83,226.0,0.553297,55.3297
2021-10-19,小计,29389,34473,2735,6353.2735,396.0,,
2021-10-19,zn2201                        ,626,1020,260,420.4755,0.0,0.379144,37.9144
2021-10-19,zn2112                        ,3255,9101,389,1685.0315,0.0,0.450462,45.0462
2021-10-19,zn2111                        ,25508,24352,2086,4247.7665,396.0,0.543882,54.3882
2021-10-20,zn2201                        ,1160,1605,585,499.089,0.0,0.375349,37.5349
2021-10-20,小计,46889,34107,-366,7439.0415,73.0,,
2021-10-20,zn2112                        ,6436,10394,1293,2054.0305,1.0,0.40834,40.834
2021-10-20,zn2111                        ,39293,22108,-2244,4885.922,72.0,0.493981,49.3981
2021-10-21,zn2112                        ,6752,10137,-257,1806.13,0.0,0.453347,45.3347
2021-10-21,zn2201                        ,1450,2110,505,699.303,0.0,0.380373,38.0373
2021-10-21,小计,38008,33857,-250,7128.575,55.0,,
2021-10-21,zn2111                        ,29806,21610,-498,4623.142,55.0,0.414611,41.4611
2021-10-22,zn2111                        ,43200,23246,1636,8209.3195,525.0,0.323976,32.3976
2021-10-22,zn2112                        ,6370,10738,601,1928.2205,0.0,0.388388,38.8388
2021-10-22,zn2201                        ,1207,2490,380,414.75,0.0,0.370451,37.0451
2021-10-22,小计,50777,36474,2617,10552.29,525.0,,
2021-10-25,zn2201                        ,518,2617,127,149.8795,0.0,0.357779,35.7779
2021-10-25,小计,34738,14447,-22027,4641.635,5005.0,,
2021-10-25,zn2112                        ,6847,11830,1092,2012.9005,0.0,0.393446,39.3446
2021-10-25,zn2111                        ,27373,0,-23246,2478.855,5005.0,0.434195,43.4195
2021-10-26,zn2112                        ,12093,13127,1297,2296.8985,0.0,0.362198,36.2198
2021-10-26,zn2201                        ,1860,3094,477,599.9835,0.0,0.329449,32.9449
2021-10-26,小计,13953,16221,1774,2896.882,0.0,,
2021-10-27,zn2201                        ,2195,3499,405,689.107,0.0,0.312044,31.2044
2021-10-27,小计,16284,17424,1203,3448.1115,0.0,,
2021-10-27,zn2112                        ,14089,13925,798,2759.0045,0.0,0.345592,34.5592
2021-10-28,小计,19934,19005,1581,4903.5525,0.0,,
2021-10-28,zn2201                        ,2831,3992,493,1070.152,0.0,0.325311,32.5311
2021-10-28,zn2112                        ,17103,15013,1088,3833.4005,0.0,0.366905,36.6905
2021-10-29,zn2201                        ,3128,4872,880,972.022,0.0,0.314869,31.4869
2021-10-29,zn2112                        ,14664,17737,2724,2977.7455,0.0,0.367604,36.7604
2021-10-29,小计,17792,22609,3604,3949.7675,0.0,,
2021-11-01,zn2201                        ,2921,4870,-2,938.507,0.0,0.325123,32.5123
2021-11-01,zn2112                        ,16437,17870,133,2891.267,0.0,0.382807,38.2807
2021-11-01,小计,19445,22801,192,3862.79,0.0,,
2021-11-01,zn2202                        ,87,61,61,33.016,0.0,0.295187,29.5187
2021-11-02,zn2201                        ,3068,5003,133,790.626,0.0,0.31411,31.411
2021-11-02,zn2112                        ,12952,17317,-553,2234.023,0.0,0.338142,33.8142
2021-11-02,zn2202                        ,227,173,112,88.1455,0.0,0.28612,28.612
2021-11-02,小计,16247,22493,-308,3112.7945,0.0,,
2021-11-03,小计,12504,23006,513,1954.2125,0.0,,
2021-11-03,zn2202                        ,3,174,1,0.435,0.0,0.289734,28.9734
2021-11-03,zn2201                        ,1912,5173,170,449.4475,0.0,0.299845,29.9845
2021-11-03,zn2112                        ,10589,17659,342,1504.33,0.0,0.339617,33.9617
2021-11-04,zn2202                        ,4,177,3,0.5645,0.0,0.28273,28.273
2021-11-04,小计,20112,24507,1501,3458.578,0.0,,
2021-11-04,zn2112                        ,17803,19112,1453,2983.762,0.0,0.331648,33.1648
2021-11-04,zn2201                        ,2305,5218,45,474.2515,0.0,0.304044,30.4044
2021-11-05,zn2201                        ,3938,5554,336,1042.491,0.0,0.294336,29.4336
2021-11-05,zn2112                        ,21687,19071,-41,3425.905,0.0,0.340562,34.0562
2021-11-05,zn2202                        ,12,186,9,3.489,0.0,0.271219,27.1219
2021-11-05,小计,25637,24811,304,4471.885,0.0,,
2021-11-08,小计,12815,24615,-196,1782.883,0.0,,
2021-11-08,zn2112                        ,10957,19044,-27,1347.3435,0.0,0.345089,34.5089
2021-11-08,zn2201                        ,1819,5365,-189,421.5195,0.0,0.295286,29.5286
2021-11-08,zn2202                        ,39,206,20,14.02,0.0,0.275948,27.5948
2021-11-09,小计,13906,25625,1010,2027.5965,0.0,,
2021-11-09,zn2112                        ,9802,19328,284,1079.624,0.0,0.31829,31.829
2021-11-09,zn2202                        ,20,213,7,3.1745,0.0,0.262866,26.2866
2021-11-09,zn2201                        ,4084,6084,719,944.798,0.0,0.272287,27.2287
2021-11-10,zn2201                        ,3700,6118,34,669.8485,0.0,0.274469,27.4469
2021-11-10,zn2112                        ,14277,19767,439,1399.637,0.0,0.301323,30.1323
2021-11-10,小计,18011,26125,500,2073.1525,0.0,,
2021-11-10,zn2202                        ,34,240,27,3.667,0.0,0.265731,26.5731
2021-11-11,小计,15526,25355,-770,1742.7075,0.0,,
2021-11-11,zn2202                        ,11,235,-5,3.7465,0.0,0.227811,22.7811
2021-11-11,zn2112                        ,12890,19140,-627,1228.2425,0.0,0.292316,29.2316
2021-11-11,zn2201                        ,2625,5980,-138,510.7185,0.0,0.266545,26.6545
2021-11-12,zn2112                        ,9795,18932,-208,856.524,0.0,0.285172,28.5172
2021-11-12,zn2201                        ,1349,6106,126,202.673,0.0,0.278217,27.8217
2021-11-12,zn2202                        ,39,270,35,5.108,0.0,0.266041,26.6041
2021-11-12,小计,11183,25308,-47,1064.305,0.0,,
2021-11-15,小计,17422,25877,569,2035.691,0.0,,
2021-11-15,zn2201                        ,3971,6214,108,666.5925,0.0,0.258761,25.8761
2021-11-15,zn2112                        ,13356,19346,414,1353.636,0.0,0.294194,29.4194
2021-11-15,zn2202                        ,95,317,47,15.4625,0.0,0.247001,24.7001
2021-11-16,zn2201                        ,2326,6377,163,390.7,0.0,0.263533,26.3533
2021-11-16,zn2203                        ,9,9,9,1.5955,0.0,0.25247,25.247
2021-11-16,小计,20920,26179,302,2119.7485,0.0,,
2021-11-16,zn2112                        ,17691,18915,-431,1481.0815,0.0,0.279564,27.9564
2021-11-16,zn2202                        ,894,878,561,246.3715,0.0,0.251485,25.1485
2021-11-17,zn2201                        ,2189,6736,359,344.22,0.0,0.258691,25.8691
2021-11-17,zn2112                        ,17498,18823,-92,1840.57,0.0,0.266999,26.6999
2021-11-17,zn2202                        ,614,917,39,148.782,0.0,0.249101,24.9101
2021-11-17,小计,20306,26489,310,2334.1725,0.0,,
2021-11-17,zn2203                        ,5,13,4,0.6005,0.0,0.249363,24.9363
2021-11-18,zn2112                        ,18429,18511,-312,1765.985,92.0,0.256752,25.6752
2021-11-18,zn2203                        ,4,16,3,0.553,0.0,0.241191,24.1191
2021-11-18,小计,26338,27366,877,3466.941,92.0,,
2021-11-18,zn2201                        ,6620,7440,704,1280.3235,0.0,0.247684,24.7684
2021-11-18,zn2202                        ,1285,1399,482,420.0795,0.0,0.244561,24.4561
2021-11-19,zn2112                        ,15878,17545,-966,961.0815,0.0,0.270391,27.0391
2021-11-19,zn2202                        ,669,1514,115,162.165,0.0,0.241976,24.1976
2021-11-19,zn2201                        ,4823,8881,1441,1547.526,0.0,0.221812,22.1812
2021-11-19,小计,21371,27957,591,2670.9015,0.0,,
2021-11-19,zn2203                        ,1,17,1,0.129,0.0,0.238121,23.8121
2021-11-22,zn2112                        ,16600,17526,-19,876.2675,75.0,0.320871,32.0871
2021-11-22,小计,24908,29250,1293,2749.048,75.0,,
2021-11-22,zn2203                        ,13,25,8,1.5785,0.0,0.226716,22.6716
2021-11-22,zn2202                        ,2010,2013,499,620.271,0.0,0.223152,22.3152
2021-11-22,zn2201                        ,6285,9686,805,1250.931,0.0,0.225293,22.5293
2021-11-23,小计,41634,30596,1346,4930.315,306.0,,
2021-11-23,zn2112                        ,29342,17133,-393,1961.2575,304.0,0.328766,32.8766
2021-11-23,zn2201                        ,8723,10780,1094,2033.447,2.0,0.257974,25.7974
2021-11-23,zn2202                        ,3559,2650,637,934.7355,0.0,0.253451,25.3451
2021-11-23,zn2203                        ,10,33,8,0.875,0.0,0.242009,24.2009
2021-11-24,zn2203                        ,19,45,12,2.109,0.0,0.24561,24.561
2021-11-24,小计,20238,15624,-14972,2458.9955,3196.0,,
2021-11-24,zn2202                        ,2528,3599,949,754.3625,0.0,0.275236,27.5236
2021-11-24,zn2201                        ,5883,11980,1200,1168.868,0.0,0.284404,28.4404
2021-11-24,zn2112                        ,11808,0,-17133,533.656,3196.0,0.234078,23.4078
2021-11-25,zn2203                        ,32,67,22,4.034,0.0,0.239837,23.9837
2021-11-25,小计,10399,17896,2272,2032.773,0.0,,
2021-11-25,zn2201                        ,7765,13990,2010,1231.5885,0.0,0.271562,27.1562
2021-11-25,zn2202                        ,2602,3839,240,797.1505,0.0,0.250781,25.0781
2021-11-26,zn2203                        ,19,81,14,2.6505,0.0,0.233744,23.3744
2021-11-26,zn2201                        ,7376,13797,-193,1250.2965,0.0,0.260979,26.0979
2021-11-26,zn2202                        ,1039,3960,121,290.5675,0.0,0.255381,25.5381
2021-11-26,小计,8434,17838,-58,1543.5145,0.0,,
2021-11-29,小计,16604,18003,165,2770.1495,0.0,,
2021-11-29,zn2203                        ,99,141,60,13.7645,0.0,0.24555,24.555
2021-11-29,zn2202                        ,4370,4499,539,964.6215,0.0,0.263484,26.3484
2021-11-29,zn2201                        ,12135,13363,-434,1791.7635,0.0,0.273276,27.3276
2021-11-30,zn2201                        ,6928,13964,601,1087.858,0.0,0.254461,25.4461
2021-11-30,zn2202                        ,2287,3776,-723,458.6045,0.0,0.259388,25.9388
2021-11-30,小计,9303,17877,-126,1558.8985,0.0,,
2021-11-30,zn2203                        ,88,137,-4,12.436,0.0,0.2443,24.43
2021-12-01,小计,11097,18528,651,1606.498,0.0,,
2021-12-01,zn2202                        ,1682,3924,148,342.44,0.0,0.24771,24.771
2021-12-01,zn2203                        ,38,130,-7,4.919,0.0,0.243464,24.3464
2021-12-01,zn2201                        ,9377,14474,510,1259.139,0.0,0.270338,27.0338
2021-12-02,zn2203                        ,37,139,9,4.8905,0.0,0.242301,24.2301
2021-12-02,小计,10163,19239,711,1595.8755,0.0,,
2021-12-02,zn2201                        ,8465,15195,721,1264.1495,0.0,0.256637,25.6637
2021-12-02,zn2202                        ,1661,3905,-19,326.8355,0.0,0.251252,25.1252
2021-12-03,zn2203                        ,7,141,2,0.7445,0.0,0.258121,25.8121
2021-12-03,小计,11839,19521,282,1647.6755,0.0,,
2021-12-03,zn2201                        ,11007,15385,190,1493.559,0.0,0.250919,25.0919
2021-12-03,zn2202                        ,825,3995,90,153.372,0.0,0.247623,24.7623
2021-12-06,zn2203                        ,15,137,-4,1.373,0.0,0.248515,24.8515
2021-12-06,zn2202                        ,3285,4351,356,771.94,0.0,0.246975,24.6975
2021-12-06,小计,16617,21124,1603,2389.0605,0.0,,
2021-12-06,zn2201                        ,13317,16636,1251,1615.7475,0.0,0.262299,26.2299
2021-12-07,zn2203                        ,0,137,0,0.0,0.0,0.244004,24.4004
2021-12-07,小计,10059,20095,-1029,1570.233,0.0,,
2021-12-07,zn2201                        ,8636,16028,-608,1264.867,0.0,0.246927,24.6927
2021-12-07,zn2202                        ,1423,3930,-421,305.366,0.0,0.244004,24.4004
2021-12-08,zn2202                        ,599,4032,102,110.976,0.0,0.246066,24.6066
2021-12-08,zn2201                        ,10366,16238,210,999.954,0.0,0.244642,24.4642
2021-12-08,小计,11025,20440,345,1119.601,0.0,,
2021-12-08,zn2203                        ,60,170,33,8.671,0.0,0.238213,23.8213
2021-12-09,zn2201                        ,17808,18325,2087,1846.0765,0.0,0.248833,24.8833
2021-12-09,zn2202                        ,2118,4361,329,345.6475,0.0,0.249928,24.9928
2021-12-09,zn2203                        ,69,206,36,12.7365,0.0,0.233759,23.3759
2021-12-09,小计,19995,22892,2452,2204.4605,0.0,,
2021-12-10,小计,12309,23931,1039,1431.763,0.0,,
2021-12-10,zn2201                        ,11120,19284,959,1246.414,0.0,0.246436,24.6436
2021-12-10,zn2203                        ,68,218,12,11.8975,0.0,0.233233,23.3233
2021-12-10,zn2202                        ,1121,4429,68,173.4515,0.0,0.245651,24.5651
2021-12-13,zn2202                        ,1236,4591,162,230.264,0.0,0.242758,24.2758
2021-12-13,zn2203                        ,30,232,14,7.1,0.0,0.233123,23.3123
2021-12-13,小计,23329,26480,2549,2300.804,0.0,,
2021-12-13,zn2201                        ,22063,21657,2373,2063.44,0.0,0.250725,25.0725
2021-12-14,zn2201                        ,17340,22984,1327,1739.566,0.0,0.26434,26.434
2021-12-14,zn2203                        ,38,238,6,7.167,0.0,0.238385,23.8385
2021-12-14,zn2202                        ,2504,4977,386,556.0245,0.0,0.24309,24.309
2021-12-14,小计,19882,28199,1719,2302.7575,0.0,,
2021-12-15,zn2203                        ,87,271,33,21.2185,0.0,0.229213,22.9213
2021-12-15,zn2202                        ,4501,5392,415,941.008,0.0,0.242493,24.2493
2021-12-15,zn2201                        ,16232,22677,-307,1508.5715,0.0,0.259942,25.9942
2021-12-15,小计,20820,28340,141,2470.798,0.0,,
2021-12-16,zn2202                        ,2188,5241,-151,425.946,0.0,0.234787,23.4787
2021-12-16,zn2201                        ,20860,25322,2645,1834.3345,23.0,0.264334,26.4334
2021-12-16,小计,23439,30961,2621,2348.2315,23.0,,
2021-12-16,zn2203                        ,391,398,127,87.951,0.0,0.236897,23.6897
2021-12-17,zn2202                        ,3237,5813,572,745.18,0.0,0.24995,24.995
2021-12-17,zn2203                        ,1747,1311,913,529.9635,0.0,0.241482,24.1482
2021-12-17,小计,43083,35890,4929,6362.91,0.0,,
2021-12-17,zn2201                        ,38099,28766,3444,5087.7665,0.0,0.269765,26.9765
2021-12-20,zn2202                        ,3653,6001,188,736.934,0.0,0.251332,25.1332
2021-12-20,zn2201                        ,20638,29411,645,1637.7815,39.0,0.287928,28.7928
2021-12-20,小计,25814,37436,1546,2764.2885,39.0,,
2021-12-20,zn2203                        ,1523,2024,713,389.573,0.0,0.242155,24.2155
2021-12-21,zn2202                        ,2111,5775,-226,441.3675,0.0,0.247382,24.7382
2021-12-21,zn2203                        ,1438,1970,-54,331.8195,0.0,0.240201,24.0201
2021-12-21,小计,20069,37098,-338,2087.123,0.0,,
2021-12-21,zn2201                        ,16520,29353,-58,1313.936,0.0,0.268519,26.8519
2021-12-22,zn2203                        ,578,1903,-67,136.6595,0.0,0.238008,23.8008
2021-12-22,小计,29996,39779,2681,2660.348,0.0,,
2021-12-22,zn2201                        ,26303,31800,2447,1896.606,0.0,0.268323,26.8323
2021-12-22,zn2202                        ,3115,6076,301,627.0825,0.0,0.24351,24.351
2021-12-23,小计,41320,42101,2322,4382.755,0.0,,
2021-12-23,zn2202                        ,6271,8283,2207,1115.7945,0.0,0.275788,27.5788
2021-12-23,zn2204                        ,38,29,29,7.454,0.0,0.248564,24.8564
2021-12-23,zn2201                        ,33998,31819,19,2965.6435,0.0,0.276975,27.6975
2021-12-23,zn2203                        ,1013,1970,67,293.863,0.0,0.24726,24.726
2021-12-24,zn2201                        ,23479,29398,-2421,1892.081,1.0,0.217204,21.7204
2021-12-24,zn2202                        ,4342,9395,1112,926.216,0.0,0.267728,26.7728
2021-12-24,zn2203                        ,1482,2282,312,513.767,0.0,0.236175,23.6175
2021-12-24,zn2204                        ,16,38,9,2.6575,0.0,0.257486,25.7486
2021-12-24,小计,29319,41113,-988,3334.7215,1.0,,
2021-12-27,zn2205                        ,11,10,10,1.973,0.0,0.239311,23.9311
2021-12-27,zn2201                        ,31457,0,-29398,2409.2985,4112.0,0.242714,24.2714
2021-12-27,zn2202                        ,6705,10409,1014,1221.1225,0.0,0.262244,26.2244
2021-12-27,小计,40197,13864,-27249,4282.86,4112.0,,
2021-12-27,zn2204                        ,33,59,21,6.0715,0.0,0.24266,24.266
2021-12-27,zn2203                        ,1991,3386,1104,644.3945,0.0,0.23067,23.067
2021-12-28,zn2203                        ,2759,4394,1008,888.8145,0.0,0.225211,22.5211
2021-12-28,小计,9983,16277,2413,1881.9965,0.0,,
2021-12-28,zn2205                        ,18,22,12,4.5405,0.0,0.232978,23.2978
2021-12-28,zn2204                        ,39,79,20,5.9215,0.0,0.243582,24.3582
2021-12-28,zn2202                        ,7167,11782,1373,982.72,0.0,0.252097,25.2097
2021-12-29,zn2205                        ,1,22,0,0.18,0.0,0.254331,25.4331
2021-12-29,小计,10041,17640,1363,2042.5705,0.0,,
2021-12-29,zn2204                        ,1,78,-1,0.078,0.0,0.239964,23.9964
2021-12-29,zn2202                        ,7327,12184,402,1032.661,0.0,0.248179,24.8179
2021-12-29,zn2203                        ,2712,5356,962,1009.6515,0.0,0.236004,23.6004
2021-12-30,zn2202                        ,9136,13963,1779,1189.758,0.0,0.258988,25.8988
2021-12-30,zn2203                        ,1543,5643,287,481.6705,0.0,0.244753,24.4753
2021-12-30,zn2204                        ,2,78,0,0.368,0.0,0.256713,25.6713
2021-12-30,zn2205                        ,1,23,1,0.183,0.0,0.252304,25.2304
2021-12-30,小计,10682,19707,2067,1671.9795,0.0,,
2021-12-31,zn2205                        ,0,23,0,0.0,0.0,0.262249,26.2249
2021-12-31,zn2204                        ,15,87,9,4.7165,0.0,0.262249,26.2249
2021-12-31,小计,15875,20490,783,3090.8165,0.0,,
2021-12-31,zn2203                        ,2539,5890,247,844.8385,0.0,0.250556,25.0556
2021-12-31,zn2202                        ,13321,14490,527,2241.2615,0.0,0.260117,26.0117
2022-01-04,zn2202                        ,5549,14811,321,611.224,0.0,0.254153,25.4153
2022-01-04,zn2203                        ,3091,6694,804,925.19,0.0,0.239263,23.9263
2022-01-04,zn2204                        ,8,88,1,0.769,0.0,0.242844,24.2844
2022-01-04,zn2205                        ,0,23,0,0.0,0.0,0.242844,24.2844
2022-01-04,小计,8648,21616,1126,1537.183,0.0,,
2022-01-05,zn2205                        ,0,23,0,0.0,0.0,0.24552,24.552
2022-01-05,zn2204                        ,10,87,-1,1.376,0.0,0.24552,24.552
2022-01-05,zn2202                        ,12976,16183,1372,1983.424,0.0,0.25523,25.523
2022-01-05,zn2203                        ,1636,6813,119,387.3145,0.0,0.244312,24.4312
2022-01-05,小计,14622,23106,1490,2372.1145,0.0,,
2022-01-06,小计,17685,24086,980,2474.7585,0.0,,
2022-01-06,zn2205                        ,2,25,2,0.2045,0.0,0.247723,24.7723
2022-01-06,zn2202                        ,15955,16979,796,2076.717,0.0,0.254005,25.4005
2022-01-06,zn2203                        ,1724,6997,184,397.4105,0.0,0.244713,24.4713
2022-01-06,zn2204                        ,4,85,-2,0.4265,0.0,0.248822,24.8822
2022-01-07,zn2205                        ,14,29,4,2.0475,0.0,0.240636,24.0636
2022-01-07,小计,25779,23570,-516,3725.9385,0.0,,
2022-01-07,zn2202                        ,23397,16357,-622,2956.109,0.0,0.247129,24.7129
2022-01-07,zn2204                        ,11,84,-1,1.2095,0.0,0.245479,24.5479
2022-01-07,zn2203                        ,2357,7100,103,766.5725,0.0,0.241831,24.1831
2022-01-10,zn2204                        ,40,124,40,10.525,0.0,0.233599,23.3599
2022-01-10,zn2202                        ,15610,16905,548,1875.722,1.0,0.254913,25.4913
2022-01-10,zn2205                        ,11,39,10,1.612,0.0,0.240148,24.0148
2022-01-10,小计,17799,24383,813,2367.59,1.0,,
2022-01-10,zn2203                        ,2138,7315,215,479.731,0.0,0.249069,24.9069
2022-01-11,zn2202                        ,19888,18320,1415,1813.413,0.0,0.242804,24.2804
2022-01-11,小计,22529,25988,1605,2367.703,0.0,,
2022-01-11,zn2203                        ,2633,7500,185,553.3465,0.0,0.238723,23.8723
2022-01-11,zn2205                        ,4,40,1,0.6205,0.0,0.257049,25.7049
2022-01-11,zn2204                        ,4,128,4,0.323,0.0,0.24392,24.392
2022-01-12,zn2205                        ,20,52,12,2.384,0.0,0.23475,23.475
2022-01-12,zn2202                        ,26400,19860,1540,2910.615,0.0,0.240707,24.0707
2022-01-12,小计,30915,27984,1996,3839.5605,0.0,,
2022-01-12,zn2204                        ,33,150,22,10.348,0.0,0.230392,23.0392
2022-01-12,zn2203                        ,4462,7922,422,916.2135,0.0,0.232715,23.2715
2022-01-13,zn2202                        ,28138,20307,447,3389.752,0.0,0.261284,26.1284
2022-01-13,zn2203                        ,4407,7806,-116,968.4255,0.0,0.243186,24.3186
2022-01-13,zn2204                        ,88,216,66,29.732,0.0,0.241157,24.1157
2022-01-13,zn2205                        ,38,76,24,5.185,0.0,0.24345,24.345
2022-01-13,小计,32671,28405,421,4393.0945,0.0,,
2022-01-14,zn2204                        ,47,261,45,19.9255,0.0,0.236843,23.6843
2022-01-14,zn2205                        ,30,95,19,4.6715,0.0,0.242525,24.2525
2022-01-14,zn2203                        ,3104,8040,234,784.4945,0.0,0.245021,24.5021
2022-01-14,小计,20950,29398,993,2480.171,0.0,,
2022-01-14,zn2202                        ,17769,21002,695,1671.0795,0.0,0.254002,25.4002
2022-01-17,zn2202                        ,23909,19118,-1884,2020.3135,0.0,0.268256,26.8256
2022-01-17,小计,27630,28058,-1340,2893.4975,0.0,,
2022-01-17,zn2203                        ,2455,8199,159,458.0115,0.0,0.242722,24.2722
2022-01-17,zn2205                        ,39,112,17,5.6695,0.0,0.241071,24.1071
2022-01-17,zn2204                        ,1227,629,368,409.503,0.0,0.243873,24.3873
2022-01-18,小计,19700,29693,1635,2892.5305,0.0,,
2022-01-18,zn2202                        ,16250,20503,1385,2029.617,0.0,0.234298,23.4298
2022-01-18,zn2204                        ,654,737,108,216.8915,0.0,0.242619,24.2619
2022-01-18,zn2203                        ,2796,8341,142,646.022,0.0,0.238778,23.8778
2022-01-18,zn2205                        ,0,112,0,0.0,0.0,0.242619,24.2619
2022-01-19,zn2202                        ,21961,18924,-1579,2188.8445,0.0,0.225693,22.5693
2022-01-19,小计,26262,28624,-1069,3320.3305,0.0,,
2022-01-19,zn2203                        ,3166,8487,146,760.863,0.0,0.236145,23.6145
2022-01-19,zn2205                        ,0,112,0,0.0,0.0,0.237447,23.7447
2022-01-19,zn2204                        ,1135,1101,364,370.623,0.0,0.237447,23.7447
2022-01-20,zn2205                        ,0,112,0,0.0,0.0,0.245057,24.5057
2022-01-20,zn2204                        ,583,1179,78,168.88,0.0,0.245057,24.5057
2022-01-20,小计,35569,30652,2028,4568.501,0.0,,
2022-01-20,zn2202                        ,29208,19820,896,3134.2775,0.0,0.225378,22.5378
2022-01-20,zn2203                        ,5778,9541,1054,1265.3435,0.0,0.237673,23.7673
2022-01-21,zn2204                        ,2330,1680,501,871.7435,0.0,0.245372,24.5372
2022-01-21,zn2202                        ,23300,18935,-885,2466.3055,1.0,0.199482,19.9482
2022-01-21,zn2205                        ,0,112,0,0.0,0.0,0.245372,24.5372
2022-01-21,小计,32979,31271,619,5004.566,1.0,,
2022-01-21,zn2203                        ,7349,10544,1003,1666.517,0.0,0.237967,23.7967
2022-01-24,zn2205                        ,0,112,0,0.0,0.0,0.251302,25.1302
2022-01-24,小计,33841,14275,-16996,3388.9515,2723.0,,
2022-01-24,zn2203                        ,6760,11889,1345,1389.732,0.0,0.255897,25.5897
2022-01-24,zn2204                        ,1742,2274,594,521.877,0.0,0.251302,25.1302
2022-01-24,zn2202                        ,25339,0,-18935,1477.3425,2723.0,0.212854,21.2854
2022-01-25,小计,10707,16314,2039,1657.7585,0.0,,
2022-01-25,zn2205                        ,0,112,0,0.0,0.0,0.240241,24.0241
2022-01-25,zn2204                        ,713,2418,144,209.2275,0.0,0.240241,24.0241
2022-01-25,zn2203                        ,9994,13784,1895,1448.531,0.0,0.237545,23.7545
2022-01-26,zn2203                        ,11563,14432,648,1808.2325,0.0,0.232302,23.2302
2022-01-26,zn2204                        ,987,2403,-15,302.71,0.0,0.231679,23.1679
2022-01-26,zn2205                        ,11,106,-6,1.4505,0.0,0.221711,22.1711
2022-01-26,小计,12561,16941,627,2112.393,0.0,,
2022-01-27,zn2204                        ,1631,2794,391,390.712,0.0,0.225861,22.5861
2022-01-27,zn2203                        ,12896,15832,1400,1646.375,0.0,0.224358,22.4358
2022-01-27,小计,14564,18737,1796,2047.476,0.0,,
2022-01-27,zn2205                        ,37,111,5,10.389,0.0,0.224791,22.4791
2022-01-28,zn2204                        ,2350,3182,388,601.245,0.0,0.231558,23.1558
2022-01-28,zn2205                        ,6,116,5,0.705,0.0,0.235757,23.5757
2022-01-28,小计,21035,20310,1573,3430.671,0.0,,
2022-01-28,zn2203                        ,18679,17012,1180,2828.721,0.0,0.229809,22.9809
